code,pubDate,statDate,YOYEquity,YOYAsset,YOYNI,YOYEPSBasic,YOYPNI
sh.600712,2020-10-29,2020-09-30,-0.051072,-0.014519,-9.437283,-9.454545,-9.437283
sh.600713,2020-10-29,2020-09-30,0.081897,-0.039405,-0.039932,-0.042403,-0.039629
sh.600714,2020-10-24,2020-09-30,-0.016347,-0.023213,-0.719915,-0.800000,-0.719915
sh.600715,2020-10-30,2020-09-30,-0.123833,-0.050218,-24.539059,-22.500000,-18.605710
sh.600716,2020-10-31,2020-09-30,0.197865,0.188689,0.505217,0.563246,0.563019
sh.600717,2020-10-30,2020-09-30,0.025817,-0.004069,0.023952,-0.147059,0.031122
sh.600718,2020-10-31,2020-09-30,-0.036762,0.133098,0.584471,1.000000,0.953371
sh.600719,2020-10-29,2020-09-30,-0.000628,0.209036,-0.351056,-0.350877,-0.351056
sh.600720,2020-10-29,2020-09-30,0.183255,0.165644,0.392919,0.389982,0.389916
sh.600721,2020-10-23,2020-09-30,-0.075920,0.056443,-1.846248,-1.855422,-1.840511
sh.600722,2020-10-27,2020-09-30,0.015399,0.000825,-0.639257,-0.602210,-0.602279
sh.600723,2020-10-31,2020-09-30,-0.023632,-0.036672,-1.318224,-1.280973,-1.281791
sh.600724,2020-10-27,2020-09-30,-0.012017,-0.235840,-0.319501,-0.336303,-0.336223
sh.600725,2020-10-29,2020-09-30,0.045052,-0.065465,0.081164,0.089888,0.081164
sh.600726,2020-10-31,2020-09-30,-0.250108,-0.040187,-1.957796,-2.000000,-2.099343
sh.600727,2020-10-30,2020-09-30,0.851249,1.159942,-0.112070,-0.052632,-0.050642
sh.600728,2020-10-31,2020-09-30,0.132393,0.189221,-0.917279,-0.908767,-0.901900
sh.600729,2020-10-29,2020-09-30,0.120808,0.145099,0.045764,0.058296,0.059025
sh.600730,2020-10-31,2020-09-30,-0.032916,0.002916,3.217718,7.000000,6.969332
sh.600731,2020-10-27,2020-09-30,0.198904,0.148362,1.793586,1.626825,1.626301
sh.600732,2020-10-20,2020-09-30,1.468772,0.592653,-0.249199,-0.434836,-0.248672
sh.600733,2020-10-30,2020-09-30,-0.147250,-0.141172,-6.744726,-8.162042,-8.201477
sh.600734,2020-10-31,2020-09-30,-1.345096,-0.580199,-0.290003,-0.290950,-0.289241
sh.600735,2020-10-31,2020-09-30,0.003699,0.065929,-0.367193,-0.475141,-0.474968
sh.600736,2020-10-31,2020-09-30,0.075393,0.284664,-0.783654,-0.480000,-0.463134
sh.600737,2020-10-30,2020-09-30,0.085607,0.142546,0.250904,0.268170,0.285660
sh.600738,2020-10-20,2020-09-30,-0.076221,-0.188635,-0.608441,-0.602317,-0.608441
sh.600739,2020-10-31,2020-09-30,0.106002,0.052827,1.203352,1.421408,1.421569
sh.600740,2020-10-27,2020-09-30,0.047399,-0.026913,0.074454,0.025479,0.032076
sh.600741,2020-10-29,2020-09-30,0.042378,0.025830,-0.371739,-0.370441,-0.370348
sh.600742,2020-10-31,2020-09-30,0.242629,0.862994,0.347357,0.143635,0.143700
sh.600743,2020-10-30,2020-09-30,0.060574,0.094942,0.017935,-0.023622,-0.029841
sh.600744,2020-10-31,2020-09-30,0.037124,-0.018623,0.994013,0.920000,0.928051
sh.600745,2020-10-31,2020-09-30,5.984950,0.754560,3.446551,1.373494,3.258328
sh.600746,2020-10-28,2020-09-30,4.510037,4.824123,8.571562,3.266376,8.571562
sh.600747,2020-10-28,2020-09-30,-5.533110,-0.763027,-1.540867,-1.714286,-1.587106
sh.600748,2020-10-30,2020-09-30,0.137155,0.064981,-0.153501,-0.043478,0.031391
sh.600749,2020-10-24,2020-09-30,-0.048422,0.070860,-1.031662,-1.044545,-1.043234
sh.600750,2020-10-28,2020-09-30,0.081058,0.063876,0.046411,0.032787,0.042987
sh.600751,2020-10-31,2020-09-30,-0.008909,-0.045350,1.353594,0.663512,0.662849
sh.600753,2020-10-28,2020-09-30,0.075943,0.331699,-0.239323,-0.509259,-0.319558
sh.600754,2020-10-31,2020-09-30,-0.008372,0.044031,-0.640768,-0.655441,-0.655446
sh.600755,2020-10-29,2020-09-30,0.063200,0.319829,0.118849,0.052632,0.037950
sh.600756,2020-10-31,2020-09-30,-0.013266,0.146572,-0.840051,-0.833333,-0.840102
sh.600757,2020-10-29,2020-09-30,0.080157,0.071653,0.022468,0.037736,0.042689
sh.600758,2020-10-31,2020-09-30,-0.074786,0.040008,-43.460779,-41.506329,-42.115492
sh.600759,2020-10-30,2020-09-30,-0.041632,-0.048170,-4.483855,-5.442623,-5.442013
sh.600760,2020-10-30,2020-09-30,0.157967,-0.067892,0.866569,0.886364,0.871858
sh.600761,2020-10-28,2020-09-30,0.102523,0.203599,0.174926,0.230769,0.215501
sh.600763,2020-10-27,2020-09-30,0.262316,0.172411,-0.008210,-0.016000,-0.009781
sh.600764,2020-10-30,2020-09-30,4.924627,5.226518,0.135238,0.079458,0.243396
sh.600765,2020-10-29,2020-09-30,0.328698,0.197430,0.394009,0.115385,0.319085
sh.600766,2020-10-29,2020-09-30,0.149474,-0.038841,-19.791408,-4.500000,-4.505397
sh.600767,2020-10-31,2020-09-30,-0.157835,-0.216938,1.065109,1.097561,1.096788
sh.600768,2020-10-31,2020-09-30,0.022782,0.104493,-0.931291,-0.982270,-0.982507
sh.600769,2020-10-28,2020-09-30,0.058864,0.036186,0.219726,0.222222,0.219726
sh.600770,2020-10-24,2020-09-30,0.090124,0.041057,7.813334,16.000000,12.664342
sh.600771,2020-10-31,2020-09-30,-0.003539,0.144319,-0.654454,-0.628571,-0.626925
sh.600773,2020-10-24,2020-09-30,0.053097,0.136417,-0.028176,0.000000,-0.004457
sh.600774,2020-10-29,2020-09-30,-0.109475,0.085975,-3.711688,-3.555004,-3.555919
sh.600775,2020-10-30,2020-09-30,0.003789,-0.054831,-0.437548,-0.503861,-0.503424
sh.600776,2020-10-31,2020-09-30,0.025033,0.032705,-0.125369,-0.139535,-0.126085
sh.600777,2020-10-30,2020-09-30,-0.023743,-0.061912,-0.908173,-0.906667,-0.908173
sh.600778,2020-10-28,2020-09-30,-0.144857,-0.056355,-2.055323,-2.138538,-2.138587
sh.600779,2020-10-30,2020-09-30,-0.011994,0.153597,-0.214923,-0.214963,-0.214923
sh.600780,2020-10-29,2020-09-30,0.027730,-0.303090,-0.290623,-0.290181,-0.290215
sh.600781,2020-10-31,2020-09-30,-0.001238,0.029542,-0.837351,-0.825581,-0.831401
sh.600782,2020-10-31,2020-09-30,0.081167,0.139054,-0.278606,-0.289157,-0.287102
sh.600783,2020-10-31,2020-09-30,0.098225,0.064086,5.539788,5.777778,5.559466
sh.600784,2020-10-24,2020-09-30,0.110227,-0.114769,5.494527,6.052632,6.045050
sh.600785,2020-10-23,2020-09-30,0.027566,0.140314,-0.892012,-0.800635,-0.800688
sh.600787,2020-10-31,2020-09-30,0.026005,0.126248,0.162606,0.033884,0.029547
sh.600789,2020-10-31,2020-09-30,0.069614,-0.006691,1.201014,1.166667,1.264852
sh.600790,2020-10-28,2020-09-30,0.052950,-0.036202,0.083434,0.176471,0.126955
sh.600791,2020-10-28,2020-09-30,0.301913,1.195891,-2.677475,-3.500000,-3.657939
sh.600792,2020-10-28,2020-09-30,0.011554,-0.083792,-0.923717,-0.952381,-0.942329
sh.600793,2020-10-31,2020-09-30,-0.148750,-0.025807,-13.003091,-11.897297,-13.003091
sh.600794,2020-10-28,2020-09-30,0.086430,0.318298,0.086387,0.064646,0.064768
sh.600795,2020-10-31,2020-09-30,-0.033808,-0.028045,0.088457,-0.282895,-0.278092
sh.600796,2020-10-28,2020-09-30,0.036152,0.001691,0.168079,0.250000,0.181571
sh.600797,2020-10-27,2020-09-30,-0.069503,-0.040171,0.212165,0.142857,0.159702
sh.600798,2020-10-28,2020-09-30,0.014171,-0.013109,-0.318223,-0.228780,-0.228781
sh.600800,2020-10-16,2020-09-30,14.687024,6.356808,-0.736753,-0.826087,-0.735890
sh.600801,2020-10-28,2020-09-30,0.111318,0.104435,-0.175033,-0.164502,-0.169177
sh.600802,2020-10-27,2020-09-30,0.261624,-0.029725,-0.212179,-0.142857,-0.153090
sh.600803,2020-10-29,2020-09-30,-0.237173,3.258950,-0.108831,-0.454545,-0.450759
sh.600804,2020-10-31,2020-09-30,-0.642585,-0.427232,42.865538,40.000000,36.000093
sh.600805,2020-10-24,2020-09-30,-0.068584,0.039095,-18.338776,-5.090909,-5.125321
sh.600807,2020-10-30,2020-09-30,0.005197,-0.180749,-4.171082,-4.000000,-5.243483
sh.600808,2020-10-31,2020-09-30,0.022812,0.037316,-0.015228,0.063091,0.063325
sh.600809,2020-10-30,2020-09-30,0.260781,0.224690,0.354537,0.438365,0.437765
sh.600810,2020-10-31,2020-09-30,0.465811,0.470466,-0.771554,-0.768116,-0.766233
sh.600811,2020-10-31,2020-09-30,0.016782,0.029557,0.208690,0.007716,0.008144
sh.600812,2020-10-23,2020-09-30,0.025853,0.178426,0.406113,0.410714,0.399426
sh.600814,2020-10-30,2020-09-30,0.087453,0.093172,0.338693,0.350000,0.373548
sh.600815,2020-10-29,2020-09-30,2.918922,-0.097453,1.095664,1.035088,1.061373
sh.600816,2020-10-31,2020-09-30,-0.685943,-0.317469,-10.021752,-10.055468,-10.048043
sh.600817,2020-10-24,2020-09-30,-0.031582,-0.242556,-2.875629,-45.000000,-45.687497
sh.600818,2020-10-28,2020-09-30,-0.021960,-0.027595,1.366523,1.920000,1.917453
sh.600819,2020-10-30,2020-09-30,0.049544,-0.039544,-0.320914,-0.200000,-0.178549
sh.600820,2020-10-28,2020-09-30,0.048358,0.249321,-0.121918,-0.111111,-0.112490
sh.600821,2020-10-31,2020-09-30,68.554559,10.002206,2.393187,1.102564,1.157901
sh.600822,2020-10-31,2020-09-30,0.090089,0.159916,-0.223261,-0.164271,-0.164079
sh.600823,2020-10-30,2020-09-30,0.058479,0.238947,-0.198777,-0.292683,-0.300374
sh.600824,2020-10-27,2020-09-30,0.008107,0.002272,-0.666872,-0.680851,-0.686611
sh.600825,2020-10-30,2020-09-30,0.063654,0.063906,-0.313507,-0.318182,-0.323641
sh.600826,2020-10-31,2020-09-30,0.006375,-0.022701,-0.632379,-0.641026,-0.648899
sh.600827,2020-10-31,2020-09-30,0.015835,0.098755,-0.408191,-0.400000,-0.391729
sh.600828,2020-10-31,2020-09-30,0.021162,-0.038024,-0.642926,-0.625746,-0.625657
sh.600829,2020-10-17,2020-09-30,0.111030,0.067736,-0.327884,-0.327887,-0.327909
sh.600830,2020-10-31,2020-09-30,0.013973,0.033552,-0.622248,-0.829787,-0.821651
sh.600831,2020-10-30,2020-09-30,-0.035409,0.070637,-0.506145,-0.538462,-0.487995
sh.600833,2020-10-30,2020-09-30,0.065510,0.169467,0.510551,0.509930,0.510551
sh.600834,2020-10-31,2020-09-30,0.000248,-0.000969,0.188074,0.172414,0.173157
sh.600835,2020-10-24,2020-09-30,0.050476,0.091647,0.015447,0.011236,0.015021
sh.600836,2020-10-30,2020-09-30,0.220361,-0.384348,5.202840,5.329114,5.296475
sh.600837,2020-10-30,2020-09-30,0.245156,0.148144,0.145941,0.140625,0.151172
sh.600838,2020-10-29,2020-09-30,0.041942,0.041194,-0.440526,-0.440331,-0.440526
sh.600839,2020-10-28,2020-09-30,-0.008012,0.072553,-1.192600,-4.409639,-4.398330
sh.600841,2020-10-24,2020-09-30,0.037542,0.229425,0.463687,0.509434,0.512980
sh.600843,2020-10-31,2020-09-30,0.004887,0.111657,-0.293284,-0.493577,-0.498522
sh.600844,2020-10-31,2020-09-30,-0.227770,-0.148492,-0.009134,-0.007689,-0.008076
sh.600845,2020-10-28,2020-09-30,0.015912,0.311408,0.560910,0.590317,0.593583
sh.600846,2020-10-30,2020-09-30,0.201012,-0.055909,0.280232,0.250000,0.261147
sh.600847,2020-10-31,2020-09-30,0.014375,0.042382,1.569574,1.552632,1.569574
sh.600848,2020-10-29,2020-09-30,0.636538,0.224334,0.056984,-0.093750,0.010698
sh.600850,2020-10-31,2020-09-30,0.080709,0.093019,-0.075051,-0.057432,-0.054496
sh.600851,2020-10-28,2020-09-30,0.073050,0.101663,0.044353,0.259120,0.259621
sh.600853,2020-10-30,2020-09-30,0.146699,0.172512,0.329127,0.549419,0.291672
sh.600854,2020-10-30,2020-09-30,0.028628,0.015829,0.296170,0.253911,0.254347
sh.600855,2020-10-30,2020-09-30,0.485067,0.582171,0.281053,6.597973,6.592593
sh.600856,2020-10-30,2020-09-30,-0.954833,-0.314454,-0.310605,-0.485494,-0.485405
sh.600857,2020-10-27,2020-09-30,0.025640,-0.006126,-0.583905,-0.586022,-0.583905
sh.600858,2020-10-28,2020-09-30,-0.072718,-0.123408,-8.058317,-5.143939,-5.141537
sh.600859,2020-10-31,2020-09-30,0.003263,-0.120841,-0.779967,-0.749771,-0.749597
sh.600860,2020-10-30,2020-09-30,0.261987,-0.037841,0.362266,0.466667,0.446193
sh.600861,2020-10-31,2020-09-30,-0.048808,-0.083949,-8.856625,-11.066465,-11.076174
sh.600862,2020-10-23,2020-09-30,0.094265,-0.217999,0.098762,0.208333,0.184604
sh.600863,2020-10-28,2020-09-30,0.016083,-0.019570,-0.072513,0.000000,-0.018786
sh.600864,2020-10-24,2020-09-30,-0.021497,-0.097141,-0.666287,-0.642857,-0.636814
sh.600865,2020-10-28,2020-09-30,0.116829,0.147604,0.420065,0.419162,0.420065
sh.600866,2020-10-27,2020-09-30,0.092103,0.210233,-0.099063,-0.099394,-0.099063
sh.600867,2020-10-29,2020-09-30,0.055907,0.029452,0.097838,0.088235,0.098189
sh.600868,2020-10-29,2020-09-30,0.006357,0.005656,-0.417379,-0.423488,-0.423556
sh.600869,2020-10-21,2020-09-30,-0.024944,0.059055,-0.428018,-0.458247,-0.458080
sh.600870,2020-10-30,2020-09-30,-0.121484,-0.366613,-1.644103,-4.000000,-3.901538
sh.600871,2020-10-30,2020-09-30,0.061647,-0.020732,-0.679611,-0.684211,-0.679611
sh.600872,2020-10-31,2020-09-30,0.163405,0.065027,0.212706,0.235294,0.224016
sh.600873,2020-10-24,2020-09-30,0.009278,0.002578,-0.037530,-0.071429,-0.041905
sh.600874,2020-10-28,2020-09-30,0.066627,0.084625,0.162138,0.148148,0.126412
sh.600875,2020-10-30,2020-09-30,0.031491,0.077748,0.285587,0.264706,0.296469
sh.600876,2020-10-30,2020-09-30,0.069379,0.068829,1.044603,0.791315,0.767482
sh.600877,2020-10-30,2020-09-30,0.508325,0.392693,2.918546,2.500000,2.650988
sh.600879,2020-10-30,2020-09-30,0.026890,0.060045,-0.039795,-0.023256,-0.022298
sh.600880,2020-10-31,2020-09-30,0.015844,0.009181,-0.029207,0.000000,-0.062614
sh.600881,2020-10-30,2020-09-30,0.000790,-0.004564,0.495344,0.666667,0.850754
sh.600882,2020-10-29,2020-09-30,0.185241,0.101818,3.981857,3.448276,3.484968
sh.600883,2020-10-31,2020-09-30,0.024805,0.023306,0.863957,0.866450,0.863957
sh.600884,2020-10-28,2020-09-30,0.027297,0.024161,-0.205011,-0.210938,-0.035241
sh.600885,2020-10-29,2020-09-30,0.108699,0.064289,0.073748,0.074501,0.074509
sh.600886,2020-10-31,2020-09-30,0.106705,-0.014836,0.141379,0.233676,0.202706
sh.600887,2020-10-30,2020-09-30,0.166259,0.436363,0.069970,0.075269,0.069917
sh.600888,2020-10-28,2020-09-30,0.049349,-0.020445,0.867813,0.647467,0.858985
sh.600889,2020-10-27,2020-09-30,-0.083788,-0.045983,0.018763,0.031746,0.078510
sh.600890,2020-10-29,2020-09-30,0.123682,0.088832,-0.001854,-0.002667,-0.001824
sh.600891,2020-10-31,2020-09-30,-0.410070,-0.021916,0.150498,0.173913,0.150731
sh.600892,2020-10-30,2020-09-30,-0.656846,-0.544999,3.401782,6.000000,6.819870
sh.600893,2020-10-30,2020-09-30,0.252427,0.112348,0.454634,0.555556,0.532957
sh.600894,2020-10-28,2020-09-30,0.039631,0.076044,0.479061,0.462381,0.462340
sh.600895,2020-10-31,2020-09-30,0.096911,0.342912,1.156822,1.166667,1.136583
sh.600896,2020-10-31,2020-09-30,-0.087970,0.101164,0.144194,0.176471,0.147528
sh.600897,2020-10-30,2020-09-30,0.016537,0.039318,-0.735530,-0.756403,-0.756413
sh.600898,2020-10-31,2020-09-30,-1.463248,-0.632005,0.176195,0.078398,0.078371
sh.600900,2020-10-31,2020-09-30,0.139917,0.171091,0.140558,0.135579,0.135604
sh.600901,2020-10-30,2020-09-30,0.079426,0.216660,0.171254,0.175000,0.171254
sh.600903,2020-10-27,2020-09-30,0.033957,-0.018197,0.059371,0.000000,0.019324
sh.600908,2020-10-28,2020-09-30,0.064824,0.091614,0.041835,0.038462,0.043773
sh.600909,2020-10-29,2020-09-30,0.096939,0.157100,0.105007,0.166667,0.147218
sh.600917,2020-10-31,2020-09-30,0.061597,0.072041,-0.096679,-0.060000,-0.059397
sh.600918,2020-10-30,2020-09-30,-0.012885,0.089502,0.290411,0.375000,0.291483
sh.600919,2020-10-30,2020-09-30,0.228783,0.096329,0.022168,0.009709,0.006388
sh.600926,2020-10-31,2020-09-30,0.292333,0.133011,0.051084,-0.029126,0.051084
sh.600928,2020-10-30,2020-09-30,0.068325,0.142999,-0.010334,-0.021739,-0.009979
sh.600929,2020-10-31,2020-09-30,0.083451,0.274401,-0.238574,-0.197023,-0.197031
sh.600933,2020-10-28,2020-09-30,0.063427,0.064896,-0.130377,-0.142857,-0.138725
sh.600936,2020-10-29,2020-09-30,-0.020631,0.096300,-26.340020,-27.666667,-25.973866
sh.600939,2020-10-29,2020-09-30,0.104155,0.038631,-0.464051,-0.765500,-0.583308
sh.600956,2020-10-30,2020-09-30,0.147365,0.265850,-0.094496,-0.148148,-0.107529
sh.600958,2020-10-30,2020-09-30,0.135193,0.149581,0.707681,0.720000,0.751961
sh.600959,2020-10-31,2020-09-30,0.003782,0.041707,-0.200516,-0.250000,-0.232318
sh.600960,2020-10-31,2020-09-30,0.005798,0.003316,-45.123547,-0.360000,-0.364328
sh.600961,2020-10-31,2020-09-30,2.542285,-0.071308,23.906061,9.500000,35.404206
sh.600962,2020-10-29,2020-09-30,-0.005986,0.020996,-0.257765,-0.725000,-0.724402
sh.600963,2020-10-28,2020-09-30,0.044513,0.009809,1.327875,0.831325,1.327875
sh.600965,2020-10-30,2020-09-30,-0.006271,-0.094384,-0.477417,-0.455754,-0.455775
sh.600966,2020-10-31,2020-09-30,0.095227,0.021342,2.847185,2.846004,2.847185
sh.600967,2020-10-28,2020-09-30,0.081586,0.028087,0.112920,0.116466,0.113636
sh.600968,2020-10-29,2020-09-30,0.054416,0.026087,0.210790,0.066465,0.215198
sh.600969,2020-10-29,2020-09-30,0.005677,0.017476,-0.198186,-0.281323,-0.281395
sh.600970,2020-10-29,2020-09-30,0.091695,0.025261,-0.115362,-0.106061,-0.109143
sh.600971,2020-10-29,2020-09-30,0.089773,-0.032349,-0.426143,-0.433333,-0.430838
sh.600973,2020-10-31,2020-09-30,0.186057,0.111977,0.209162,0.118519,0.256984
sh.600975,2020-10-30,2020-09-30,0.304249,0.441038,7.037160,7.000000,6.683659
sh.600976,2020-10-21,2020-09-30,0.093895,0.191785,0.699506,0.708333,0.712464
sh.600977,2020-10-30,2020-09-30,-0.081882,-0.078523,-1.724570,-1.641026,-1.639918
sh.600978,2020-10-31,2020-09-30,-0.161578,-0.083425,-6.226393,-6.111111,-6.097460
sh.600979,2020-10-28,2020-09-30,0.032319,0.026521,-0.212054,-0.383636,-0.198837
sh.600980,2020-10-24,2020-09-30,0.080466,0.120825,0.049274,0.059459,0.056210
sh.600981,2020-10-29,2020-09-30,0.035786,0.028670,-0.258783,-0.222222,-0.164982
sh.600982,2020-10-30,2020-09-30,0.048928,0.045818,0.353743,0.364004,0.389717
sh.600983,2020-10-27,2020-09-30,-0.101228,-0.101307,-0.645635,-0.666667,-0.645635
sh.600984,2020-10-29,2020-09-30,0.501609,0.408352,-0.017326,-0.101430,-0.017604
sh.600985,2020-10-20,2020-09-30,0.144457,0.148615,-0.051753,-0.044776,-0.038042
sh.600986,2020-10-30,2020-09-30,-0.409414,-0.316665,-0.173621,-0.111111,-0.180478
sh.600987,2020-10-22,2020-09-30,0.086392,0.030402,-0.221785,-0.197826,-0.198664
sh.600988,2020-10-19,2020-09-30,0.438793,0.055496,1.632377,1.727273,1.965183
sh.600989,2020-10-26,2020-09-30,0.087198,0.041833,0.112660,0.048780,0.112660
sh.600990,2020-10-29,2020-09-30,0.042362,0.021311,-0.054983,-0.040035,-0.040104
sh.600992,2020-10-28,2020-09-30,0.014957,0.127567,0.053858,0.050633,0.053858
sh.600993,2020-10-24,2020-09-30,0.108675,0.151437,0.154756,0.117647,0.123611
sh.600995,2020-10-30,2020-09-30,0.042699,0.002871,-0.343693,-0.350000,-0.343693
sh.600996,2020-10-31,2020-09-30,0.000165,0.118030,-0.626047,-0.625000,-0.629263
sh.600997,2020-10-31,2020-09-30,0.056016,-0.053781,-0.223755,-0.203125,-0.203452
sh.600998,2020-10-27,2020-09-30,0.176561,0.162880,1.518531,1.127273,1.102268
sh.600999,2020-10-30,2020-09-30,0.279007,0.287971,0.504860,0.566038,0.507416
sh.601000,2020-10-29,2020-09-30,0.083530,0.039989,0.212329,0.078960,0.079025
sh.601001,2020-10-31,2020-09-30,0.151376,0.116548,0.072968,0.150000,0.126751
sh.601002,2020-10-28,2020-09-30,0.320464,0.096576,-0.119420,-0.238994,-0.154362
sh.601003,2020-10-28,2020-09-30,0.089985,-0.016361,-0.167210,-0.167214,-0.167210
sh.601005,2020-10-27,2020-09-30,0.029984,0.187704,-0.485579,-0.481481,-0.485579
sh.601006,2020-10-29,2020-09-30,0.043136,0.009358,-0.255746,-0.259259,-0.263726
sh.601007,2020-10-31,2020-09-30,0.023016,0.055876,-0.527440,-0.747475,-0.745944
sh.601008,2020-10-28,2020-09-30,0.090613,-0.068842,0.644874,0.375000,0.382948
sh.601009,2020-10-29,2020-09-30,0.227497,0.121137,0.019231,-0.094017,0.020117
sh.601010,2020-10-31,2020-09-30,0.017293,0.031222,-0.362410,-0.384615,-0.360788
sh.601011,2020-10-27,2020-09-30,0.001597,-0.022129,-0.802137,-0.750000,-0.800739
sh.601012,2020-10-31,2020-09-30,0.284050,0.507716,0.771078,0.724490,0.824434
sh.601015,2020-10-20,2020-09-30,-0.022011,0.196841,-0.103062,1.000000,0.832343
sh.601016,2020-10-31,2020-09-30,0.356715,0.424542,0.206554,0.235294,0.262199
sh.601018,2020-10-30,2020-09-30,0.293614,0.146475,-0.078033,-0.098655,-0.076840
sh.601019,2020-10-29,2020-09-30,0.070417,0.108394,-0.324042,-0.307692,-0.317838
sh.601020,2020-10-31,2020-09-30,0.167392,0.095009,-0.132046,-0.142857,-0.193497
sh.601021,2020-10-31,2020-09-30,-0.017412,0.108702,-1.088079,-1.085562,-1.086840
sh.601028,2020-10-31,2020-09-30,0.062908,0.710236,4.201534,7.000000,8.488212
sh.601038,2020-10-30,2020-09-30,0.112951,0.095733,5.412934,5.806180,5.807072
sh.601058,2020-10-15,2020-09-30,0.162244,0.136935,0.251812,0.314286,0.233984
sh.601066,2020-10-24,2020-09-30,0.115956,0.434602,0.951974,0.880000,0.961122
sh.601068,2020-10-28,2020-09-30,0.105411,0.055388,-1.535745,-29.000000,-9.119563
sh.601069,2020-10-29,2020-09-30,0.007950,-0.022024,-0.228579,-0.229483,-0.228579
sh.601077,2020-10-30,2020-09-30,0.203321,0.071527,-0.096771,-0.209302,-0.099531
sh.601086,2020-10-28,2020-09-30,0.048587,-0.052068,-0.430681,-0.466667,-0.430681
sh.601088,2020-10-26,2020-09-30,0.032441,0.001562,-0.085845,-0.095442,-0.095071
sh.601098,2020-10-30,2020-09-30,0.019504,0.098342,0.071810,0.098039,0.100450
sh.601099,2020-10-31,2020-09-30,0.022283,-0.251140,-0.778484,-0.745763,-0.752480
sh.601100,2020-10-27,2020-09-30,0.257713,0.212650,0.606544,0.614286,0.605048
sh.601101,2020-10-27,2020-09-30,-0.207286,-0.046478,-0.768421,-0.820000,-0.828284
sh.601106,2020-10-31,2020-09-30,0.010366,0.058928,0.116357,0.078947,0.078274
sh.601107,2020-10-30,2020-09-30,-0.011237,0.050172,-0.729489,-0.763482,-0.763516
sh.601108,2020-10-29,2020-09-30,0.087917,0.422651,0.514965,0.555556,0.521233
sh.601111,2020-10-31,2020-09-30,-0.133180,0.006361,-2.507578,-2.510204,-2.495373
sh.601113,2020-10-28,2020-09-30,-0.241685,-0.194605,-0.535658,-0.500000,-0.537726
sh.601116,2020-10-30,2020-09-30,0.006748,0.008622,-0.217709,-0.217635,-0.217709
sh.601117,2020-10-31,2020-09-30,0.064224,0.167809,0.061283,0.120000,0.134444
sh.601118,2020-10-31,2020-09-30,-0.007685,0.148602,-2.092379,-1.972093,-1.971489
sh.601126,2020-10-30,2020-09-30,0.049743,0.225886,1.147644,1.095013,1.059687
sh.601127,2020-10-31,2020-09-30,0.162332,-0.064663,-1.381355,-0.488889,-0.721301
sh.601128,2020-10-28,2020-09-30,0.081231,0.138254,0.027305,-0.055556,0.017633
sh.601137,2020-10-27,2020-09-30,0.398868,0.156624,0.054804,0.083333,0.071360
sh.601138,2020-10-31,2020-09-30,0.179138,0.072965,-0.135769,-0.153846,-0.135434
sh.601139,2020-10-29,2020-09-30,0.051585,0.162452,0.191337,0.187500,0.189305
sh.601155,2020-10-30,2020-09-30,0.312888,0.195796,0.341175,0.263473,0.269131
sh.601158,2020-10-30,2020-09-30,0.034760,0.104456,0.046156,0.033333,0.044415
sh.601162,2020-10-31,2020-09-30,0.498295,0.277033,2.800399,2.081081,2.623404
sh.601163,2020-10-27,2020-09-30,0.080326,0.084956,0.322835,0.324675,0.322743
sh.601166,2020-10-30,2020-09-30,0.071044,0.091296,-0.050806,-0.077821,-0.055272
sh.601168,2020-10-28,2020-09-30,0.086550,0.098359,0.113248,0.029412,0.026682
sh.601169,2020-10-31,2020-09-30,0.050462,0.070284,-0.082862,-0.084337,-0.083716
sh.601177,2020-10-27,2020-09-30,0.034356,0.002298,3.371836,4.270655,4.277207
sh.601179,2020-10-30,2020-09-30,0.004227,0.025861,-0.163273,-0.333333,-0.270625
sh.601186,2020-10-31,2020-09-30,0.213842,0.164682,0.061235,-0.048077,0.012979
sh.601187,2020-10-26,2020-09-30,,,0.087000,0.081633,0.076752
sh.601188,2020-10-28,2020-09-30,0.001078,-0.055781,-0.523895,-0.518519,-0.520352
sh.601198,2020-10-31,2020-09-30,0.036376,0.009293,0.149146,0.150000,0.149163
sh.601199,2020-10-27,2020-09-30,0.050186,0.095337,-0.149457,-0.105263,-0.130427
sh.601200,2020-10-31,2020-09-30,0.379109,0.337278,0.225564,0.217627,0.217495
sh.601208,2020-10-28,2020-09-30,0.067588,0.361790,2.140159,2.089094,2.089286
sh.601211,2020-10-29,2020-09-30,-0.000192,0.290979,0.366512,0.405797,0.367533
sh.601212,2020-10-30,2020-09-30,0.169806,-0.034944,-0.968975,-0.946429,-0.944149
sh.601216,2020-10-30,2020-09-30,-0.026344,0.376571,0.085152,0.075283,0.074996
sh.601218,2020-10-31,2020-09-30,0.077369,-0.033274,4.017839,3.929379,3.853977
sh.601222,2020-10-28,2020-09-30,0.073643,0.107016,0.334711,0.350000,0.334847
sh.601225,2020-10-31,2020-09-30,0.191795,0.148303,0.115035,0.255319,0.263681
sh.601226,2020-10-28,2020-09-30,0.005855,0.029634,-0.450104,-0.460000,-0.454739
sh.601228,2020-10-31,2020-09-30,0.044401,0.161487,0.023478,0.000000,0.013149
sh.601229,2020-10-24,2020-09-30,0.078089,0.117212,-0.080468,-0.078261,-0.079909
sh.601231,2020-10-30,2020-09-30,0.121858,0.255670,0.156213,0.150000,0.162790
